T,S,D
29-Jul-2016 06:50:00,6.659604,277.0922
29-Jul-2016 07:00:00,7.725229,277.9657
29-Jul-2016 07:10:00,7.141876,275.4204
29-Jul-2016 07:20:00,6.64316,269.9219
29-Jul-2016 07:30:00,7.066025,270.7283
29-Jul-2016 07:40:00,6.827066,266.6225
29-Jul-2016 07:50:00,6.633677,264.3632
29-Jul-2016 08:00:00,7.001145,265.4231
29-Jul-2016 08:10:00,6.660882,265.7467
29-Jul-2016 08:20:00,6.207257,273.4009
29-Jul-2016 08:30:00,5.756164,274.8144
29-Jul-2016 08:40:00,5.543115,277.8012
29-Jul-2016 08:50:00,4.88294,288.2195
29-Jul-2016 09:00:00,4.779849,289.8509
29-Jul-2016 09:10:00,4.926228,292.5941
29-Jul-2016 09:20:00,4.915304,290.6205
29-Jul-2016 09:30:00,5.204227,291.1292
29-Jul-2016 09:40:00,5.818641,288.4837
29-Jul-2016 09:50:00,5.372578,291.1644
29-Jul-2016 10:00:00,5.484752,289.8929
29-Jul-2016 10:10:00,5.126154,294.8304
29-Jul-2016 10:20:00,5.74986,292.5123
29-Jul-2016 10:30:00,5.679243,293.3702
29-Jul-2016 10:40:00,5.588806,298.3163
29-Jul-2016 10:50:00,5.200222,291.8099
29-Jul-2016 11:00:00,5.868571,287.9089
29-Jul-2016 11:10:00,5.086843,289.5367
29-Jul-2016 11:20:00,5.336331,288.2347
29-Jul-2016 11:30:00,4.983495,289.8861
29-Jul-2016 11:40:00,5.729645,292.8416
29-Jul-2016 11:50:00,5.381303,294.7073
29-Jul-2016 12:00:00,5.937775,295.9318
29-Jul-2016 12:10:00,5.230411,294.4153
29-Jul-2016 12:20:00,5.852139,298.1345
29-Jul-2016 12:30:00,5.941688,296.5164
29-Jul-2016 12:40:00,5.562582,294.5796
29-Jul-2016 12:50:00,5.508787,291.2521
29-Jul-2016 13:00:00,6.224834,291.9072
29-Jul-2016 13:10:00,5.94681,292.0199
29-Jul-2016 13:20:00,6.061236,296.9141
29-Jul-2016 13:30:00,5.852244,297.7938
29-Jul-2016 13:40:00,5.412262,298.2976
29-Jul-2016 13:50:00,6.136309,295.8531
29-Jul-2016 14:00:00,6.361884,295.1651
29-Jul-2016 14:10:00,6.450382,292.9604
29-Jul-2016 14:20:00,6.457561,292.7838
29-Jul-2016 14:30:00,5.947548,293.4345
29-Jul-2016 14:40:00,5.916285,294.9393
29-Jul-2016 14:50:00,6.125467,294.7552
29-Jul-2016 15:00:00,6.160826,292.3657
29-Jul-2016 15:10:00,6.225041,293.953
29-Jul-2016 15:20:00,5.859636,297.8683
29-Jul-2016 15:30:00,6.276433,296.1994
29-Jul-2016 15:40:00,6.719141,295.5812
29-Jul-2016 15:50:00,6.994591,307.4947
29-Jul-2016 16:00:00,5.761947,299.761
29-Jul-2016 16:10:00,5.901163,294.8433
29-Jul-2016 16:20:00,5.478415,292.843
29-Jul-2016 16:30:00,5.666222,296.4341
29-Jul-2016 16:40:00,6.010691,298.9903
29-Jul-2016 16:50:00,5.719674,299.924
29-Jul-2016 17:00:00,5.888649,307.5016
29-Jul-2016 17:10:00,5.976984,301.8391
29-Jul-2016 17:20:00,6.836885,298.4507
29-Jul-2016 17:30:00,6.174734,294.8489
29-Jul-2016 17:40:00,5.803409,297.3499
29-Jul-2016 17:50:00,5.443396,295.6701
29-Jul-2016 18:00:00,5.568782,295.0821
29-Jul-2016 18:10:00,5.24334,296.3565
29-Jul-2016 18:20:00,5.187711,289.5151
29-Jul-2016 18:30:00,5.12042,284.2005
29-Jul-2016 18:40:00,5.284542,284.4483
29-Jul-2016 18:50:00,4.775239,284.9949
29-Jul-2016 19:00:00,5.289608,277.8033
29-Jul-2016 19:10:00,5.72463,275.4582
29-Jul-2016 19:20:00,6.134997,282.9929
29-Jul-2016 19:30:00,4.462833,293.438
29-Jul-2016 19:40:00,4.297715,288.39
29-Jul-2016 19:50:00,4.477158,283.0075
29-Jul-2016 20:00:00,5.119545,289.6218
29-Jul-2016 20:10:00,5.55979,297.2379
29-Jul-2016 20:20:00,4.758356,294.6749
29-Jul-2016 20:30:00,4.854483,295.0036
29-Jul-2016 20:40:00,5.109829,292.8369
29-Jul-2016 20:50:00,5.12317,294.9315
29-Jul-2016 21:00:00,4.962086,298.4679
29-Jul-2016 21:10:00,4.563852,298.1792
29-Jul-2016 21:20:00,4.510411,296.6546
29-Jul-2016 21:30:00,4.165011,295.0769
29-Jul-2016 21:40:00,4.696887,296.2998
29-Jul-2016 21:50:00,4.5174,296.8416
29-Jul-2016 22:00:00,5.50012,303.4277
29-Jul-2016 22:10:00,5.346582,302.7282
29-Jul-2016 22:20:00,4.578051,295.954
29-Jul-2016 22:30:00,4.59728,294.9655
29-Jul-2016 22:40:00,4.527962,293.5549
29-Jul-2016 22:50:00,5.152775,298.6504
29-Jul-2016 23:00:00,4.854677,282.0112
29-Jul-2016 23:10:00,4.886101,280.7248
29-Jul-2016 23:20:00,5.239089,279.798
29-Jul-2016 23:30:00,4.840374,282.0214
29-Jul-2016 23:40:00,4.671572,284.5651
29-Jul-2016 23:50:00,3.928727,288.7886
30-Jul-2016 00:00:00,3.882346,286.2405
30-Jul-2016 00:10:00,4.850888,280.3072
30-Jul-2016 00:20:00,5.221253,279.328
30-Jul-2016 00:30:00,5.098588,278.1186
30-Jul-2016 00:40:00,4.5253,288.9282
30-Jul-2016 00:50:00,4.702282,285.8284
30-Jul-2016 01:00:00,4.869261,282.9892
30-Jul-2016 01:10:00,4.571404,282.4799
30-Jul-2016 01:20:00,4.818114,292.0415
30-Jul-2016 01:30:00,4.289148,291.7474
30-Jul-2016 01:40:00,4.496418,283.5162
30-Jul-2016 01:50:00,4.608878,279.4253
30-Jul-2016 02:00:00,5.019301,279.2706
30-Jul-2016 02:10:00,4.572799,280.7103
30-Jul-2016 02:20:00,4.822405,283.7488
30-Jul-2016 02:30:00,4.798767,289.9863
30-Jul-2016 02:40:00,4.553113,280.4726
30-Jul-2016 02:50:00,4.98174,277.317
30-Jul-2016 03:00:00,5.160386,271.9613
30-Jul-2016 03:10:00,5.442994,277.0694
30-Jul-2016 03:20:00,5.187159,276.7961
30-Jul-2016 03:30:00,6.148858,271.9888
30-Jul-2016 03:40:00,5.769828,272.4862
30-Jul-2016 03:50:00,5.614824,271.9974
30-Jul-2016 04:00:00,5.152749,279.1496
30-Jul-2016 04:10:00,6.22256,278.2839
30-Jul-2016 04:20:00,5.535647,276.8443
30-Jul-2016 04:30:00,4.979538,280.1352
30-Jul-2016 04:40:00,5.479631,279.3727
30-Jul-2016 04:50:00,5.731427,275.5788
30-Jul-2016 05:00:00,6.016679,275.1816
30-Jul-2016 05:10:00,5.991454,278.8779
30-Jul-2016 05:20:00,4.842265,279.8031
30-Jul-2016 05:30:00,5.358865,272.582
30-Jul-2016 05:40:00,6.105063,275.5741
30-Jul-2016 05:50:00,4.721047,278.2845
30-Jul-2016 06:00:00,5.545117,282.2823
30-Jul-2016 06:10:00,5.906173,279.0811
30-Jul-2016 06:20:00,5.224841,279.0129
30-Jul-2016 06:30:00,5.577156,278.8246
30-Jul-2016 06:40:00,5.072477,272.2017
30-Jul-2016 06:50:00,5.222593,276.7976
30-Jul-2016 07:00:00,4.683891,283.7728
30-Jul-2016 07:10:00,5.271242,282.2726
30-Jul-2016 07:20:00,5.422157,296.7093
30-Jul-2016 07:30:00,4.411123,283.3535
30-Jul-2016 07:40:00,5.079844,281.7052
30-Jul-2016 07:50:00,4.808995,282.6322
30-Jul-2016 08:00:00,4.975543,284.4376
30-Jul-2016 08:10:00,5.554128,286.5088
30-Jul-2016 08:20:00,4.358532,290.302
30-Jul-2016 08:30:00,4.200828,292.9888
30-Jul-2016 08:40:00,4.253876,294.0072
30-Jul-2016 08:50:00,4.805286,295.1494
30-Jul-2016 09:00:00,4.796383,299.4558
30-Jul-2016 09:10:00,4.94184,298.7935
30-Jul-2016 09:20:00,5.17938,299.6846
30-Jul-2016 09:30:00,5.340634,298.5046
30-Jul-2016 09:40:00,4.989224,296.0926
30-Jul-2016 09:50:00,5.415531,297.0182
30-Jul-2016 10:00:00,5.238987,293.7764
30-Jul-2016 10:10:00,5.530967,300.0221
30-Jul-2016 10:20:00,5.504673,298.4717
30-Jul-2016 10:30:00,5.948852,297.7191
30-Jul-2016 10:40:00,5.236213,297.3468
30-Jul-2016 10:50:00,5.331427,296.3394
30-Jul-2016 11:00:00,5.3097,292.964
30-Jul-2016 11:10:00,6.046007,295.9207
30-Jul-2016 11:20:00,5.44091,294.0458
30-Jul-2016 11:30:00,4.479989,293.2114
30-Jul-2016 11:40:00,5.466171,293.5856
30-Jul-2016 11:50:00,5.155853,296.9481
30-Jul-2016 12:00:00,5.413682,293.1958
30-Jul-2016 12:10:00,5.575787,287.4666
30-Jul-2016 12:20:00,5.320129,284.357
30-Jul-2016 12:30:00,5.163243,294.8167
30-Jul-2016 12:40:00,5.557494,288.8237
30-Jul-2016 12:50:00,5.516604,293.1648
30-Jul-2016 13:00:00,5.306451,286.2884
30-Jul-2016 13:10:00,5.086062,287.3623
30-Jul-2016 13:20:00,5.711098,282.4689
30-Jul-2016 13:30:00,5.700379,285.5322
30-Jul-2016 13:40:00,5.099896,290.1133
30-Jul-2016 13:50:00,5.509788,NaN
30-Jul-2016 14:00:00,6.221012,284.5089
30-Jul-2016 14:10:00,5.769158,285.8235
30-Jul-2016 14:20:00,5.476099,292.5929
30-Jul-2016 14:30:00,5.471904,294.0173
30-Jul-2016 14:40:00,5.705243,296.9269
30-Jul-2016 14:50:00,5.920289,292.4234
30-Jul-2016 15:00:00,5.90672,293.5324
30-Jul-2016 15:10:00,5.582741,296.6653
30-Jul-2016 15:20:00,6.028082,301.949
30-Jul-2016 15:30:00,5.174094,302.2256
30-Jul-2016 15:40:00,5.968905,307.1069
30-Jul-2016 15:50:00,5.885979,306.9439
30-Jul-2016 16:00:00,6.165885,305.4007
30-Jul-2016 16:10:00,5.740166,298.7212
30-Jul-2016 16:20:00,6.131115,304.4232
30-Jul-2016 16:30:00,5.582441,303.2279
30-Jul-2016 16:40:00,5.904438,296.4945
30-Jul-2016 16:50:00,5.726729,295.1163
30-Jul-2016 17:00:00,5.416684,298.8236
30-Jul-2016 17:10:00,5.256221,302.2574
30-Jul-2016 17:20:00,5.687891,300.9681
30-Jul-2016 17:30:00,5.483532,305.7041
30-Jul-2016 17:40:00,4.989553,303.491
30-Jul-2016 17:50:00,5.346927,297.6844
30-Jul-2016 18:00:00,5.341498,293.3697
30-Jul-2016 18:10:00,6.541538,296.4162
30-Jul-2016 18:20:00,4.934718,294.1704
30-Jul-2016 18:30:00,4.702892,292.2377
30-Jul-2016 18:40:00,5.532472,290.2798
30-Jul-2016 18:50:00,5.537606,279.9803
30-Jul-2016 19:00:00,5.692331,293.2862
30-Jul-2016 19:10:00,5.098995,283.3398
30-Jul-2016 19:20:00,5.589216,284.7672
30-Jul-2016 19:30:00,5.872572,295.7936
30-Jul-2016 19:40:00,6.061088,295.9938
30-Jul-2016 19:50:00,6.40212,279.3217
30-Jul-2016 20:00:00,4.921199,283.7379
30-Jul-2016 20:10:00,5.357875,278.699
30-Jul-2016 20:20:00,6.122811,275.6249
30-Jul-2016 20:30:00,6.803144,272.4172
30-Jul-2016 20:40:00,6.82992,274.1337
30-Jul-2016 20:50:00,7.129839,274.8105
30-Jul-2016 21:00:00,6.649135,278.9993
30-Jul-2016 21:10:00,6.568286,274.9837
30-Jul-2016 21:20:00,6.788585,274.9962
30-Jul-2016 21:30:00,6.780173,272.4184
30-Jul-2016 21:40:00,6.802328,272.0797
30-Jul-2016 21:50:00,6.205587,270.765
30-Jul-2016 22:00:00,5.822703,269.7793
30-Jul-2016 22:10:00,5.75318,272.0701
30-Jul-2016 22:20:00,5.856028,275.9566
30-Jul-2016 22:30:00,5.556374,276.2393
30-Jul-2016 22:40:00,5.429264,280.5537
30-Jul-2016 22:50:00,5.213256,283.6063
30-Jul-2016 23:00:00,5.254041,282.3749
30-Jul-2016 23:10:00,5.216555,286.9726
30-Jul-2016 23:20:00,5.135046,292.1854
30-Jul-2016 23:30:00,4.742362,294.3478
30-Jul-2016 23:40:00,5.135417,296.6869
30-Jul-2016 23:50:00,5.374364,299.1068
31-Jul-2016 00:00:00,5.431389,298.2423
31-Jul-2016 00:10:00,5.736889,296.0165
31-Jul-2016 00:20:00,5.509534,295.6816
31-Jul-2016 00:30:00,4.847834,290.7192
31-Jul-2016 00:40:00,5.28945,294.6093
31-Jul-2016 00:50:00,5.46707,300.0045
31-Jul-2016 01:00:00,5.415297,295.8383
31-Jul-2016 01:10:00,5.294827,297.9465
31-Jul-2016 01:20:00,5.038545,295.9304
31-Jul-2016 01:30:00,4.912931,287.951
31-Jul-2016 01:40:00,5.972893,287.075
31-Jul-2016 01:50:00,6.408702,288.7516
31-Jul-2016 02:00:00,5.709344,287.553
31-Jul-2016 02:10:00,6.552412,281.1314
31-Jul-2016 02:20:00,6.496684,279.9339
31-Jul-2016 02:30:00,6.88571,278.6272
31-Jul-2016 02:40:00,7.581585,277.7804
31-Jul-2016 02:50:00,6.81032,279.5931
31-Jul-2016 03:00:00,6.604321,282.3369
31-Jul-2016 03:10:00,6.157815,280.6006
31-Jul-2016 03:20:00,6.232799,281.7273
31-Jul-2016 03:30:00,5.650958,282.4134
31-Jul-2016 03:40:00,6.018237,286.318
31-Jul-2016 03:50:00,5.515067,284.4019
31-Jul-2016 04:00:00,6.491001,278.0092
31-Jul-2016 04:10:00,5.93175,287.311
31-Jul-2016 04:20:00,5.95532,285.8898
31-Jul-2016 04:30:00,5.616916,284.1087
31-Jul-2016 04:40:00,5.687634,292.8038
31-Jul-2016 04:50:00,6.743346,285.4785
31-Jul-2016 05:00:00,6.097035,291.9849
31-Jul-2016 05:10:00,5.927168,293.5975
31-Jul-2016 05:20:00,5.829464,289.6909
31-Jul-2016 05:30:00,6.312087,286.5344
31-Jul-2016 05:40:00,6.268684,283.821
31-Jul-2016 05:50:00,6.550642,285.5699
31-Jul-2016 06:00:00,6.213327,283.0482
31-Jul-2016 06:10:00,6.770263,282.7702
31-Jul-2016 06:20:00,6.855118,282.4804
31-Jul-2016 06:30:00,7.615482,278.6368
31-Jul-2016 06:40:00,6.989839,278.3652
31-Jul-2016 06:50:00,7.107121,276.5614
31-Jul-2016 07:00:00,6.816384,274.1035
31-Jul-2016 07:10:00,6.172882,279.8977
31-Jul-2016 07:20:00,6.271327,280.0075
31-Jul-2016 07:30:00,6.960876,279.3404
31-Jul-2016 07:40:00,7.2789,280.4793
31-Jul-2016 07:50:00,5.59661,294.4896
31-Jul-2016 08:00:00,6.170993,299.2108
31-Jul-2016 08:10:00,5.898984,298.2177
31-Jul-2016 08:20:00,5.624739,302.7219
31-Jul-2016 08:30:00,6.228185,313.0767
31-Jul-2016 08:40:00,6.032355,320.5475
31-Jul-2016 08:50:00,5.386471,325.9515
31-Jul-2016 09:00:00,5.665927,328.904
31-Jul-2016 09:10:00,5.691136,316.2117
31-Jul-2016 09:20:00,6.288111,316.8629
31-Jul-2016 09:30:00,5.771035,317.748
31-Jul-2016 09:40:00,5.997334,319.4449
31-Jul-2016 09:50:00,5.743183,321.5393
31-Jul-2016 10:00:00,5.90533,322.3967
31-Jul-2016 10:10:00,5.500691,319.0993
31-Jul-2016 10:20:00,5.539336,319.7993
31-Jul-2016 10:30:00,5.691861,317.9184
31-Jul-2016 10:40:00,5.651559,317.0872
31-Jul-2016 10:50:00,5.500954,315.7304
31-Jul-2016 11:00:00,6.066199,317.9973
31-Jul-2016 11:10:00,5.850887,321.7772
31-Jul-2016 11:20:00,6.092007,325.64
31-Jul-2016 11:30:00,6.441633,330.0558
31-Jul-2016 11:40:00,6.603421,330.9602
31-Jul-2016 11:50:00,6.676708,326.5292
31-Jul-2016 12:00:00,6.948412,319.7635
31-Jul-2016 12:10:00,6.633039,317.9793
31-Jul-2016 12:20:00,5.929514,318.1131
31-Jul-2016 12:30:00,7.005818,315.6185
31-Jul-2016 12:40:00,5.937523,313.3034
31-Jul-2016 12:50:00,5.809728,310.1852
31-Jul-2016 13:00:00,5.900104,304.5841
31-Jul-2016 13:10:00,5.677479,300.5227
31-Jul-2016 13:20:00,5.903849,307.0262
31-Jul-2016 13:30:00,5.245492,304.0865
31-Jul-2016 13:40:00,5.939223,311.474
31-Jul-2016 13:50:00,5.996521,311.7588
31-Jul-2016 14:00:00,5.614676,314.2772
31-Jul-2016 14:10:00,5.825921,323.8165
31-Jul-2016 14:20:00,6.674816,325.5157
31-Jul-2016 14:30:00,6.502729,319.5015
31-Jul-2016 14:40:00,6.762305,319.8803
31-Jul-2016 14:50:00,6.942977,316.2757
31-Jul-2016 15:00:00,6.533754,311.8292
31-Jul-2016 15:10:00,7.435062,310.9727
31-Jul-2016 15:20:00,7.488247,312.3589
31-Jul-2016 15:30:00,7.123051,310.4222
31-Jul-2016 15:40:00,7.26778,309.8331
31-Jul-2016 15:50:00,7.045412,309.2079
31-Jul-2016 16:00:00,6.883758,307.0502
31-Jul-2016 16:10:00,7.447405,313.5739
31-Jul-2016 16:20:00,6.95883,316.9385
31-Jul-2016 16:30:00,7.17104,319.5133
31-Jul-2016 16:40:00,7.429886,316.3763
31-Jul-2016 16:50:00,7.672296,314.0452
31-Jul-2016 17:00:00,7.895724,316.3926
31-Jul-2016 17:10:00,7.052674,321.9185
31-Jul-2016 17:20:00,7.278795,325.2316
31-Jul-2016 17:30:00,7.332045,325.1434
31-Jul-2016 17:40:00,7.408083,323.9828
31-Jul-2016 17:50:00,7.450594,324.2146
31-Jul-2016 18:00:00,6.995159,325.2224
31-Jul-2016 18:10:00,6.419292,325.3126
31-Jul-2016 18:20:00,6.22719,323.7593
31-Jul-2016 18:30:00,6.931349,325.1723
31-Jul-2016 18:40:00,6.502124,322.2582
31-Jul-2016 18:50:00,6.978253,323.2055
31-Jul-2016 19:00:00,6.810591,328.6335
31-Jul-2016 19:10:00,6.469738,329.9995
31-Jul-2016 19:20:00,6.587067,330.1436
31-Jul-2016 19:30:00,6.172411,331.588
31-Jul-2016 19:40:00,6.331053,329.1494
31-Jul-2016 19:50:00,5.891222,328.1176
31-Jul-2016 20:00:00,6.714597,326.5894
31-Jul-2016 20:10:00,6.408297,326.1809
31-Jul-2016 20:20:00,6.830358,329.1931
31-Jul-2016 20:30:00,6.24368,328.0468
31-Jul-2016 20:40:00,6.085815,329.4244
31-Jul-2016 20:50:00,5.245347,328.8156
31-Jul-2016 21:00:00,6.010911,326.9318
31-Jul-2016 21:10:00,5.613009,328.7588
31-Jul-2016 21:20:00,6.27654,326.2543
31-Jul-2016 21:30:00,6.127688,325.981
31-Jul-2016 21:40:00,6.128927,328.7961
31-Jul-2016 21:50:00,5.878305,328.815
31-Jul-2016 22:00:00,5.509412,330.5248
31-Jul-2016 22:10:00,5.67917,328.6276
31-Jul-2016 22:20:00,5.820159,321.9561
31-Jul-2016 22:30:00,5.784914,326.9861
31-Jul-2016 22:40:00,5.346345,332.2777
31-Jul-2016 22:50:00,4.827932,329.1497
31-Jul-2016 23:00:00,5.149335,320.6794
31-Jul-2016 23:10:00,5.823654,315.914
31-Jul-2016 23:20:00,5.571345,317.7539
31-Jul-2016 23:30:00,5.012357,318.0947
31-Jul-2016 23:40:00,5.273504,320.4613
31-Jul-2016 23:50:00,5.309919,320.9624
01-Aug-2016 00:00:00,5.204792,319.1268
